1	2	5
1	3	3
1	4	5
1	5	3
1	7	5
1	9	1
1	11	2
1	12	5
1	14	5
1	16	1
1	17	1
1	18	3
1	22	5
1	23	5
1	24	1
1	25	2
1	26	3
1	28	5
1	29	5
1	30	6
1	32	5
1	35	2
1	36	2
1	37	5
1	41	5
1	42	5
1	47	2
1	48	5
1	49	1
1	50	5
1	54	5
1	55	5
1	57	5
1	59	5
1	61	5
1	63	1
1	65	7
1	68	6
1	69	2
1	70	6
1	71	5
1	72	2
1	73	5
1	74	7
1	75	1
1	77	3
1	78	5
1	79	2
1	80	6
1	83	5
1	84	5
1	85	5
1	86	5
1	87	5
1	88	5
1	91	2
1	93	5
2	4	5
2	5	1
2	7	5
2	8	1
2	10	2
2	12	5
2	14	5
2	15	2
2	21	5
2	22	5
2	23	5
2	27	1
2	28	5
2	29	5
2	30	5
2	31	2
2	32	8
2	33	1
2	35	2
2	37	5
2	39	2
2	41	5
2	42	5
2	43	2
2	44	3
2	45	1
2	46	2
2	48	6
2	49	1
2	50	9
2	51	1
2	54	5
2	55	6
2	57	5
2	58	2
2	59	6
2	61	7
2	63	1
2	65	5
2	68	5
2	69	2
2	70	5
2	71	5
2	72	1
2	73	5
2	74	8
2	76	2
2	78	5
2	80	6
2	83	5
2	84	5
2	85	5
2	86	7
2	87	5
2	88	6
2	91	3
2	92	3
2	93	5
2	95	1
3	4	1
3	5	4
3	6	1
3	10	3
3	11	5
3	13	1
3	14	3
3	17	2
3	18	4
3	21	3
3	22	4
3	24	1
3	25	3
3	26	3
3	27	2
3	28	1
3	32	1
3	33	3
3	35	5
3	36	7
3	37	3
3	41	2
3	43	7
3	44	9
3	47	6
3	48	3
3	49	4
3	51	2
3	52	1
3	56	3
3	57	2
3	58	4
3	59	2
3	60	1
3	62	6
3	63	3
3	64	2
3	65	4
3	67	1
3	68	1
3	69	6
3	70	1
3	72	2
3	74	7
3	75	1
3	76	1
3	79	4
3	80	2
3	81	10
3	83	2
3	84	1
3	85	1
3	87	2
3	88	2
3	89	1
3	91	6
3	92	1
3	93	3
3	94	2
4	5	2
4	7	5
4	8	6
4	9	5
4	12	7
4	14	5
4	15	2
4	16	2
4	17	6
4	20	1
4	21	5
4	22	8
4	23	8
4	25	5
4	26	1
4	27	2
4	28	7
4	29	6
