1	2	5
1	4	3
1	5	5
1	6	3
1	8	5
1	10	1
1	14	5
1	15	5
1	17	1
1	18	1
1	24	5
1	25	5
1	26	1
1	27	2
1	28	3
1	30	5
1	31	5
1	32	5
1	35	2
1	36	5
1	37	2
1	38	5
1	41	5
1	44	1
1	45	2
1	46	5
1	47	5
1	48	1
1	49	5
1	52	5
1	53	5
1	55	5
1	58	5
1	60	1
1	61	7
1	63	6
1	64	2
1	65	6
1	66	5
1	67	2
1	68	5
1	69	7
1	71	3
1	72	5
1	73	2
1	74	6
1	76	5
1	77	5
1	78	5
1	80	5
1	82	1
1	83	2
1	85	5
2	3	1
2	5	5
2	6	1
2	8	5
2	9	2
2	11	2
2	12	2
2	14	5
2	15	5
2	16	2
2	18	1
2	23	5
2	24	5
2	25	5
2	30	5
2	31	5
2	32	8
2	33	1
2	35	2
2	36	6
2	38	5
2	41	5
2	42	3
2	43	1
2	44	2
2	45	1
2	46	5
2	47	6
2	48	1
2	49	9
2	50	2
2	52	5
2	53	6
2	55	5
2	56	2
2	58	7
2	59	1
2	60	1
2	61	5
2	63	5
2	64	2
2	65	6
2	66	5
2	67	2
2	68	5
2	69	8
2	70	2
2	72	5
2	74	6
2	76	5
2	77	7
2	78	5
2	79	1
2	80	6
2	82	2
2	83	3
2	84	3
2	85	5
2	87	2
3	4	2
3	5	2
3	6	6
3	7	3
3	8	1
3	9	5
3	10	2
3	11	2
3	13	2
3	14	4
3	16	1
3	18	1
3	20	2
3	21	1
3	22	2
3	23	4
3	24	3
3	25	6
3	28	2
3	32	5
3	33	2
3	34	1
3	36	4
3	37	4
3	38	2
3	40	2
3	41	1
3	42	8
3	43	2
3	44	5
3	45	1
3	46	1
3	50	1
3	52	2
3	53	3
3	54	4
3	55	1
3	56	4
3	58	1
3	59	6
3	61	1
3	62	4
3	64	4
3	65	2
3	67	3
3	69	3
3	70	2
3	72	3
3	73	5
3	74	2
3	75	4
3	76	3
3	79	2
3	80	1
3	82	3
3	85	2
3	87	4
4	5	1
4	6	3
4	7	1
4	11	2
4	12	1
4	15	3
4	18	2
4	20	1
4	22	1
4	23	2
4	24	5
4	26	1
4	27	3
4	28	2
4	29	1
4	30	1
4	32	1
4	33	3
4	35	5
4	36	1
4	37	6
4	38	3
4	41	3
4	42	6
4	44	8
4	45	6
4	47	3
4	48	5
4	50	1
4	54	3
4	55	3
4	56	4
4	57	1
4	59	6
4	60	3
4	61	4
4	62	1
4	63	1
4	64	5
4	67	1
4	69	7
4	70	1
4	73	4
4	74	1
4	75	10
4	76	3
4	78	3
4	80	3
4	81	1
4	82	5
4	83	6
4	84	1
4	85	2
4	86	2
5	6	2
5	8	5
5	9	6
5	10	5
5	13	2
5	14	7
5	15	5
5	16	2
5	17	2
5	18	6
5	20	4
5	21	1
5	23	5
5	24	8
5	25	8
5	27	5
5	28	1
5	29	2
5	30	7
5	31	6
5	32	7
5	36	9
5	37	2
5	38	12
5	39	2
5	41	5
5	42	3
5	44	4
5	45	1
5	46	5
5	47	5
5	48	3
5	49	5
5	52	7
5	53	5
5	54	9
5	55	5
5	56	5
5	57	5
5	58	5
5	59	2
5	61	8
5	63	5
5	64	2
5	65	7
5	66	5
5	67	2
5	68	6
5	69	8
5	70	2
5	71	2
5	72	5
5	73	1
5	74	5
5	75	2
5	76	12
5	77	10
5	78	5
5	80	5
5	81	2
5	82	3
5	83	1
5	84	2
5	85	5
5	86	2
6	7	1
6	9	6
6	10	2
6	11	4
6	12	4
6	13	1
6	14	2
6	15	2
6	16	2
6	18	2
6	21	4
6	22	2
6	23	11
6	24	5
6	25	2
6	27	1
6	28	3
6	32	6
6	33	8
6	36	3
6	37	3
6	38	4
6	40	6
6	41	2
6	42	7
6	43	4
6	44	6
6	45	3
6	46	1
6	47	1
6	48	4
6	50	1
6	51	2
6	52	2
6	53	4
6	54	7
6	55	1
6	56	4
6	57	2
6	58	1
6	59	5
6	60	4
6	61	1
6	64	3
6	67	6
6	68	1
6	69	4
6	70	3
6	71	3
6	72	2
6	73	2
6	74	1
6	75	6
6	76	2
6	77	2
6	79	3
6	80	2
6	81	2
6	82	4
6	83	2
6	84	2
6	85	1
6	86	2
6	87	4
7	9	2
7	12	2
7	14	1
7	15	2
7	19	1
7	24	1
7	25	4
7	26	3
7	27	3
7	28	2
7	29	1
7	30	3
7	32	3
7	33	5
7	34	1
7	36	2
7	37	3
7	39	4
7	41	2
7	42	2
7	43	2
7	45	2
7	46	3
7	51	2
7	52	2
7	53	7
7	54	1
7	55	2
7	56	3
7	58	2
7	59	3
7	60	2
7	61	1
7	62	7
7	63	4
7	66	4
7	67	2
7	68	1
7	69	1
7	71	3
7	73	2
7	74	1
7	75	2
7	77	4
7	78	1
7	79	5
7	81	3
7	82	1
7	83	2
7	85	2
7	86	2
7	87	11
8	13	2
8	14	6
8	15	5
8	21	1
8	22	1
8	24	6
8	25	6
8	30	5
8	31	5
8	32	6
8	36	6
8	38	5
8	41	5
8	43	2
8	44	1
8	46	6
8	47	5
8	49	5
8	52	6
8	53	6
8	55	6
8	58	7
8	59	1
8	61	6
8	62	1
8	63	5
8	65	8
8	66	5
8	68	5
8	69	7
8	70	1
8	72	6
8	74	6
8	76	5
8	77	5
8	78	5
8	79	1
8	80	6
8	82	1
8	85	5
9	10	7
9	12	2
9	13	7
9	14	3
9	17	1
9	18	3
9	19	1
9	20	9
9	21	5
9	22	2
9	23	3
9	24	2
9	25	3
9	26	2
9	27	2
9	28	1
9	29	2
9	31	1
9	32	7
9	33	3
9	34	6
9	36	5
9	38	3
9	39	4
9	40	6
9	42	4
9	43	9
9	44	6
9	45	5
9	46	8
9	47	1
9	48	1
9	50	1
9	51	2
9	52	4
9	53	5
9	54	11
9	55	3
9	56	5
9	58	4
9	59	3
9	60	4
9	61	4
9	63	2
9	64	3
9	65	6
9	66	1
9	67	4
9	69	1
9	70	1
9	71	1
9	72	1
9	73	6
9	74	1
9	75	4
9	76	4
9	77	3
9	79	6
9	80	1
9	82	4
9	83	7
9	84	2
9	86	1
9	87	7
10	16	2
10	17	3
10	18	2
10	20	3
10	25	3
10	26	1
10	27	2
10	32	4
10	36	2
10	38	5
10	39	2
10	40	2
10	42	2
10	44	3
10	52	2
10	53	2
10	54	4
10	55	2
10	56	2
10	57	2
10	58	1
10	59	2
10	60	1
10	64	2
10	65	1
10	67	3
10	71	2
10	76	4
10	79	2
10	82	3
10	87	4
11	12	2
11	22	1
11	23	2
11	24	2
11	28	1
11	32	2
11	35	5
11	36	2
11	37	2
11	38	3
11	42	2
11	43	1
11	44	4
11	45	1
11	46	1
11	49	2
11	52	1
11	54	6
11	56	5
11	58	2
11	59	3
11	60	2
11	61	2
11	64	4
11	67	4
11	69	4
11	70	1
11	73	2
11	74	1
11	75	2
11	77	2
11	80	2
11	82	2
11	83	2
12	16	4
12	19	2
12	20	3
12	21	2
12	23	4
12	24	3
12	25	2
12	31	1
12	32	3
12	33	4
12	35	2
12	36	2
12	37	1
12	39	3
12	40	2
12	41	2
12	42	8
12	43	4
12	44	8
12	45	2
12	48	2
12	49	2
12	50	1
12	52	1
12	53	3
12	54	2
12	56	2
12	58	3
12	59	1
12	60	6
12	61	5
12	62	2
12	63	2
12	64	1
12	66	2
12	67	6
12	68	1
12	70	3
12	71	4
12	72	2
12	73	2
12	75	1
12	77	2
12	79	1
12	82	6
12	84	4
12	85	1
12	87	4
13	14	1
13	20	6
13	21	5
13	23	1
13	24	1
13	25	2
13	27	4
13	29	2
13	32	3
13	33	3
13	34	4
13	36	4
13	39	3
13	41	2
13	42	4
13	43	7
13	44	1
13	45	1
13	46	5
13	50	3
13	52	4
13	53	4
13	54	4
13	55	1
13	56	3
13	58	1
13	59	2
13	60	3
13	61	3
13	62	7
13	63	4
13	65	3
13	67	1
13	69	1
13	70	2
13	72	2
13	74	1
13	75	4
13	76	2
13	77	3
13	79	2
13	80	4
13	82	1
13	83	4
13	86	1
13	87	1
14	15	5
14	16	2
14	17	1
14	18	2
14	21	3
14	22	2
14	23	4
14	24	8
14	25	10
14	29	2
14	30	7
14	31	5
14	32	8
14	34	3
14	36	10
14	38	7
14	40	2
14	41	5
14	43	3
14	44	1
14	46	6
14	47	5
14	49	5
14	51	2
14	52	8
14	53	7
14	54	2
14	55	6
14	58	7
14	59	1
14	61	6
